source_key,company_name,registration_id,legal_name,trade_name,parent_name,company_type,industry,segment,status,country,region,city,postal_code,street,building,suite,branch_code,website,email,phone,tax_id,vat_status,currency,language,time_zone,founded,employee_band,revenue_band,credit_grade,payment_terms,customer_since,last_verified,updated_at,crm_system,account_status,account_owner,billing_country,shipping_country,risk_rating,compliance_status,contract_type,renewal_month,support_tier,sales_region,customer_tier,preferred_channel,import_batch,legacy_account_id,notes
REF-000866,Perevin Robotics Lyon SAS,FR-SYN-000866,Perevin Robotics Lyon SAS,Perevin Robotics,Perevin Group,SAS,Robotics,Enterprise,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,70,B15,FR-865,https://c000866.example,crm@c000866.example,TEST-000866,TEST-TAX-000866,Registered,EUR,fr,Europe/Paris,2003,1-10,<1m,A2,NET45,2021-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 2,FR,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-000866,Synthetic account
REF-003013,Société Élan Kelstrad Networks Tōkyō KK,JP-SYN-003013,Société Élan Kelstrad Networks Tōkyō KK,Kelstrad Networks,Kelstrad Group,KK,Networks,SMB,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,28,B23,JP-021,https://c003013.example,crm@c003013.example,TEST-003013,TEST-TAX-003013,Exempt,JPY,ja,Asia/Tokyo,2018,51-250,5-25m,A1,NET30,2012-01-15,2025-01-20,2026-05-03,Atlas CRM,Current,Team 7,JP,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-003013,Synthetic account
REF-000720,Riverton Components Bristol Ltd,GB-SYN-000720,Riverton Components Bristol Ltd,Riverton Components,Riverton Group,Ltd,Components,Midmarket,Active,GB,England,Bristol,BS1 1AA,Foundry Way,123,B7,GB-719,https://c000720.example,crm@c000720.example,TEST-000720,TEST-TAX-000720,Registered,GBP,en,Europe/London,2013,1000+,100m+,B2,NET60,2015-12-15,2025-12-20,2026-08-03,Atlas CRM,Current,Team 9,GB,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-000720,Synthetic account
REF-005397,Iverna Instruments North Service Centre,DUP-SYN-000049,Iverna Instruments North Service Centre,Iverna Instruments,Iverna Instruments Holdings,SA,Analytics,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,24,B15,MX-411,https://group000048.example,crm@c005397.example,TEST-005397,TEST-TAX-005397,Registered,MXN,es,America/Merida,2010,11-50,1-5m,A1,NET60,2016-09-15,2025-09-20,2026-05-03,Atlas CRM,Current,Team 6,MX,SG,High,Cleared,Project,2027-09,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005397,Synthetic account
REF-003611,Nørdlys Everfen Systems Lyon SAS,FR-SYN-003611,Nørdlys Everfen Systems Lyon SAS,Everfen Systems,Everfen Group,SAS,Systems,Enterprise,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,29,B23,FR-619,https://c003611.example,crm@c003611.example,TEST-003611,TEST-TAX-003611,Registered,EUR,fr,Europe/Paris,1992,1-10,<1m,B1,NET45,2022-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,FR,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-003611,Synthetic account
REF-003107,Nørdlys Morwick Automation Portland LLC,US-SYN-003107,Nørdlys Morwick Automation Portland LLC,Morwick Automation,Morwick Group,LLC,Automation,Enterprise,Active,US,Oregon,Portland,97201,Example Park,122,B2,US-115,https://c003107.example,crm@c003107.example,TEST-003107,TEST-TAX-003107,Registered,USD,en,America/Los_Angeles,2008,11-50,1-5m,B1,NET45,2022-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 2,US,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-003107,Synthetic account
REF-003250,Zürich Harven Systems Göteborg AB,SE-SYN-003250,Zürich Harven Systems Göteborg AB,Harven Systems,Harven Group,AB,Systems,SMB,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,66,B7,SE-258,https://c003250.example,crm@c003250.example,TEST-003250,TEST-TAX-003250,Registered,SEK,sv,Europe/Stockholm,1995,1000+,100m+,A2,NET30,2011-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 1,SE,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-003250,Synthetic account
REF-004598,Larkmere Materials East Branch München,DE-SYN-004598,Larkmere Materials East Branch München,Larkmere Materials,Larkmere Group,GmbH,Materials,Enterprise,Active,DE,Bayern,München,80331,Industriestraße,21,B21,DE-609,https://c004598.example,crm@c004598.example,TEST-004598,TEST-TAX-004598,Registered,EUR,de,Europe/Berlin,1991,51-250,5-25m,A2,NET45,2015-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 8,DE,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-004598,Regional service account
REF-001139,Orivel Services Tōkyō KK,JP-SYN-001139,Orivel Services Tōkyō KK,Orivel Services,Orivel Group,KK,Services,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,144,B12,JP-141,https://c001139.example,crm@c001139.example,TEST-001139,TEST-TAX-001139,Registered,JPY,ja,Asia/Tokyo,2016,251-1000,25-100m,B1,NET45,2014-11-15,2025-11-20,2026-03-03,Atlas CRM,Current,Team 5,JP,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-001139,Synthetic account
REF-003695,Caldora Distribution Singapore Pte Ltd,SG-SYN-003695,Caldora Distribution Singapore Pte Ltd,Caldora Distribution,Caldora Group,Pte Ltd,Distribution,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,113,B15,SG-703,https://c003695.example,crm@c003695.example,TEST-003695,TEST-TAX-003695,Registered,SGD,en,Asia/Singapore,1972,1000+,100m+,B1,NET45,2022-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,SG,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-003695,Synthetic account
REF-003399,São Bento Ismere Logistics Singapore Pte Ltd,SG-SYN-003399,São Bento Ismere Logistics Singapore Pte Ltd,Ismere Logistics,Ismere Group,Pte Ltd,Logistics,Midmarket,Active,SG,Central,Singapore,018989,Example Works Lane,16,B18,SG-407,https://c003399.example,crm@c003399.example,TEST-003399,TEST-TAX-003399,Registered,SGD,en,Asia/Singapore,1988,251-1000,25-100m,B1,NET60,2020-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 6,SG,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-003399,Synthetic account
REF-000434,Novera Logistics Pune Pvt Ltd,IN-SYN-000434,Novera Logistics Pune Pvt Ltd,Novera Logistics,Novera Group,Pvt Ltd,Logistics,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,36,B20,IN-433,https://c000434.example,crm@c000434.example,TEST-000434,TEST-TAX-000434,Registered,INR,en,Asia/Kolkata,1987,251-1000,25-100m,A2,NET45,2023-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 2,IN,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-000434,Synthetic account
REF-002453,Kelstrad Components Tōkyō KK,JP-SYN-002453,Kelstrad Components Tōkyō KK,Kelstrad Components,Kelstrad Group,KK,Components,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,65,B15,JP-458,https://c002453.example,crm@c002453.example,TEST-002453,TEST-TAX-002453,Registered,JPY,ja,Asia/Tokyo,1978,51-250,5-25m,A1,NET45,2012-05-15,2025-05-20,2026-05-03,Atlas CRM,Current,Team 5,JP,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-002453,Synthetic account
REF-001565,Merriton Foods München GmbH,DE-SYN-001565,Merriton Foods München GmbH,Merriton Foods,Merriton Group,GmbH,Foods,Enterprise,Dormant,DE,Bayern,München,80331,Industriestraße,172,B1,DE-567,https://c001565.example,crm@c001565.example,TEST-001565,TEST-TAX-001565,Registered,EUR,de,Europe/Berlin,1974,1000+,100m+,A1,NET45,2020-05-15,2025-05-20,2026-05-03,Atlas CRM,Current,Team 8,DE,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-001565,Synthetic account
REF-004711,Kestrel Automation Dubai FZCO,AE-SYN-004711,Kestrel Automation Dubai FZCO,Kestrel Automation,Kestrel Group,FZCO,Automation,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,134,B19,AE-722,https://c004711.example,crm@c004711.example,TEST-004711,TEST-TAX-004711,Exempt,AED,ar,Asia/Dubai,2000,1-10,<1m,B1,NET30,2016-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 4,AE,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004711,Synthetic account
REF-004922,Xandora Logistics Göteborg AB,SE-SYN-004922,Xandora Logistics Göteborg AB,Xandora Logistics,Xandora Group,AB,Logistics,Enterprise,Active,SE,Västra Götaland,Göteborg,411 01,Verkstadsgatan,146,B23,SE-933,https://c004922.example,crm@c004922.example,TEST-004922,TEST-TAX-004922,Registered,SEK,sv,Europe/Stockholm,2003,11-50,1-5m,A2,NET45,2017-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 8,SE,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-004922,Synthetic account
REF-002028,Vellora Diagnostics Dubai FZCO,AE-SYN-002028,Vellora Diagnostics Dubai FZCO,Vellora Diagnostics,Vellora Group,FZCO,Diagnostics,Midmarket,Active,AE,Dubai,Dubai,00000,Example Trade Park,38,B4,AE-033,https://c002028.example,crm@c002028.example,TEST-002028,TEST-TAX-002028,Registered,AED,ar,Asia/Dubai,2021,51-250,5-25m,B2,NET60,2021-12-15,2025-12-20,2026-04-03,Atlas CRM,Current,Team 3,AE,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-002028,Synthetic account
REF-004975,Caldora Optics São Paulo Ltda,BR-SYN-004975,Caldora Optics São Paulo Ltda,Caldora Optics,Caldora Group,Ltda,Optics,SMB,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,199,B7,BR-986,https://c004975.example,crm@c004975.example,TEST-004975,TEST-TAX-004975,Exempt,BRL,pt,America/Sao_Paulo,2004,1000+,100m+,B1,NET30,2014-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 7,BR,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004975,Synthetic account
REF-003580,Łódź Lunera Controls Lyon SAS,FR-SYN-003580,Łódź Lunera Controls Lyon SAS,Lunera Controls,Lunera Group,SAS,Controls,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,197,B15,FR-588,https://c003580.example,crm@c003580.example,TEST-003580,TEST-TAX-003580,Registered,EUR,fr,Europe/Paris,2013,1000+,100m+,B2,NET30,2019-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 7,FR,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-003580,Synthetic account
REF-003858,Flinora Advisory Singapore Pte Ltd,SG-SYN-003858,Flinora Advisory Singapore Pte Ltd,Flinora Advisory,Flinora Group,Pte Ltd,Advisory,Midmarket,Active,SG,Central,Singapore,018989,Example Works Lane,77,B17,SG-866,https://c003858.example,crm@c003858.example,TEST-003858,TEST-TAX-003858,Registered,SGD,en,Asia/Singapore,1979,51-250,5-25m,A2,NET60,2017-06-15,2025-06-20,2026-02-03,Atlas CRM,Current,Team 6,SG,IN,High,Cleared,Project,2027-06,Dedicated,AMER,Strategic,Email,REF-2026,LEG-003858,Synthetic account
REF-000848,Brinwell Services Mérida SA,MX-SYN-000848,Brinwell Services Mérida SA,Brinwell Services,Brinwell Group,SA,Services,Enterprise,Active,MX,Yucatán,Mérida,97000,Calle del Taller,52,B20,MX-847,https://c000848.example,crm@c000848.example,TEST-000848,TEST-TAX-000848,Registered,MXN,es,America/Merida,1985,51-250,5-25m,B2,NET45,2017-08-15,2025-08-20,2026-08-03,Atlas CRM,On hold,Team 2,MX,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-000848,Synthetic account
REF-000832,Holloway Systems Mérida SA,MX-SYN-000832,Holloway Systems Mérida SA,Holloway Systems,Holloway Group,SA,Systems,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,36,B4,MX-831,https://c000832.example,crm@c000832.example,TEST-000832,TEST-TAX-000832,Registered,MXN,es,America/Merida,2021,11-50,1-5m,B2,NET30,2015-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 4,MX,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-000832,Synthetic account
REF-004915,Wynford Packaging Mérida SA,MX-SYN-004915,Wynford Packaging Mérida SA,Wynford Packaging,Wynford Group,SA,Packaging,SMB,Active,MX,Yucatán,Mérida,97000,Calle del Taller,139,B16,MX-926,https://c004915.example,crm@c004915.example,TEST-004915,TEST-TAX-004915,Exempt,MXN,es,America/Merida,1996,1000+,100m+,B1,NET30,2010-07-15,2025-07-20,2026-03-03,Atlas CRM,Current,Team 1,MX,SE,Low,Review,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004915,"Synthetic; multiline
CRM note"
REF-002320,Riverton Systems Lyon SAS,FR-SYN-002320,Riverton Systems Lyon SAS,Riverton Systems,Riverton Group,SAS,Systems,SMB,Active,FR,Rhône,Lyon,69002,Rue des Ateliers,131,B20,FR-325,https://c002320.example,crm@c002320.example,TEST-002320,TEST-TAX-002320,Registered,EUR,fr,Europe/Paris,2001,1000+,100m+,B2,NET30,2019-04-15,2025-04-20,2026-08-03,Atlas CRM,Current,Team 7,FR,BR,Low,Cleared,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-002320,Synthetic account
REF-003360,Kraków Riverton Services Mérida SA,MX-SYN-003360,Kraków Riverton Services Mérida SA,Riverton Services,Riverton Group,SA,Services,Midmarket,Active,MX,Yucatán,Mérida,97000,Calle del Taller,176,B2,MX-368,https://c003360.example,crm@c003360.example,TEST-003360,TEST-TAX-003360,Registered,MXN,es,America/Merida,2001,1000+,100m+,B2,NET60,2023-12-15,2025-12-20,2026-08-03,Atlas CRM,Current,Team 3,MX,FR,High,Cleared,Project,2027-12,Dedicated,AMER,Strategic,Email,REF-2026,LEG-003360,Synthetic account
REF-000351,Kestrel Instruments Zürich AG,CH-SYN-000351,Kestrel Instruments Zürich AG,Kestrel Instruments,Kestrel Group,AG,Instruments,Midmarket,Active,CH,Zürich,Zürich,8001,Lindenweg,152,B6,CH-350,https://c000351.example,crm@c000351.example,TEST-000351,TEST-TAX-000351,Registered,CHF,de,Europe/Zurich,2008,1-10,<1m,B1,NET60,2010-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 9,CH,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-000351,Synthetic account
REF-000406,Jorven Optics Zürich AG,CH-SYN-000406,Jorven Optics Zürich AG,Jorven Optics,Jorven Group,AG,Optics,SMB,Active,CH,Zürich,Zürich,8001,Lindenweg,8,B15,CH-405,https://c000406.example,crm@c000406.example,TEST-000406,TEST-TAX-000406,Registered,CHF,de,Europe/Zurich,2011,1-10,<1m,A2,NET30,2023-10-15,2025-10-20,2026-06-03,Atlas CRM,Current,Team 1,CH,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-000406,Synthetic account
REF-003713,Quenby Mobility Tōkyō KK,JP-SYN-003713,Quenby Mobility Tōkyō KK,Quenby Mobility,Quenby Group,KK,Mobility,Enterprise,Active,JP,Kantō,Tōkyō,100-0001,Test Industrial Ave,131,B10,JP-721,https://c003713.example,crm@c003713.example,TEST-003713,TEST-TAX-003713,Registered,JPY,ja,Asia/Tokyo,1990,51-250,5-25m,A1,NET45,2012-05-15,2025-05-20,2026-01-03,Atlas CRM,Current,Team 5,JP,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-003713,Synthetic account
REF-005559,Junera Textiles North Service Centre,DUP-SYN-000130,Junera Textiles North Service Centre,Junera Textiles,Junera Textiles Holdings,FZCO,Manufacturing,Midmarket,Active,AE,Dubai,Dubai,00000,Example Trade Park,186,B16,AE-573,https://group000129.example,crm@c005559.example,TEST-005559,TEST-TAX-005559,Registered,AED,ar,Asia/Dubai,2016,251-1000,25-100m,B1,NET60,2010-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 6,AE,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005559,Synthetic account
REF-001103,Ashmere Controls Pune Pvt Ltd,IN-SYN-001103,Ashmere Controls Pune Pvt Ltd,Ashmere Controls,Ashmere Group,Pvt Ltd,Controls,Enterprise,Active,IN,Maharashtra,Pune,411001,Sample Tech Road,108,B22,IN-105,https://c001103.example,crm@c001103.example,TEST-001103,TEST-TAX-001103,Registered,INR,en,Asia/Kolkata,1980,51-250,5-25m,B1,NET45,2020-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,IN,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-001103,Synthetic account
REF-003730,Harven Distribution Bristol Ltd,GB-SYN-003730,Harven Distribution Bristol Ltd,Harven Distribution,Harven Group,Ltd,Distribution,SMB,Active,GB,England,Bristol,BS1 1AA,Foundry Way,148,B4,GB-738,https://c003730.example,crm@c003730.example,TEST-003730,TEST-TAX-003730,Registered,GBP,en,Europe/London,2007,1000+,100m+,A2,NET30,2015-10-15,2025-10-20,2026-02-03,Atlas CRM,On hold,Team 4,GB,CH,Low,Cleared,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-003730,Synthetic account
REF-000887,Solmere Logistics Singapore Pte Ltd,SG-SYN-000887,Solmere Logistics Singapore Pte Ltd,Solmere Logistics,Solmere Group,Pte Ltd,Logistics,Enterprise,Active,SG,Central,Singapore,018989,Example Works Lane,91,B13,SG-886,https://c000887.example,crm@c000887.example,TEST-000887,TEST-TAX-000887,Registered,SGD,en,Asia/Singapore,1972,11-50,1-5m,B1,NET45,2014-11-15,2025-11-20,2026-07-03,Atlas CRM,Current,Team 5,SG,DE,Medium,Cleared,Rolling,2027-11,Priority,APAC,Growth,Portal,REF-2026,LEG-000887,Synthetic account
REF-000514,Novera Automation Singapore Pte Ltd,SG-SYN-000514,Novera Automation Singapore Pte Ltd,Novera Automation,Novera Group,Pte Ltd,Automation,SMB,Active,SG,Central,Singapore,018989,Example Works Lane,116,B8,SG-513,https://c000514.example,crm@c000514.example,TEST-000514,TEST-TAX-000514,Registered,SGD,en,Asia/Singapore,2015,251-1000,25-100m,A2,NET30,2019-10-15,2025-10-20,2026-02-03,Atlas CRM,Current,Team 1,SG,CH,Low,Review,Annual,2027-10,Standard,EMEA,Core,Email,REF-2026,LEG-000514,Synthetic account
REF-005852,Northfen Logistics Portland LLC,US-SYN-005852,Northfen Logistics Portland LLC,Northfen Logistics,Northfen Group,LLC,Logistics,Enterprise,Active,US,Oregon,Portland,97201,Example Park,81,B10,US-866,https://c005852.example,crm@c005852.example,TEST-005852,TEST-TAX-005852,Registered,USD,en,America/Los_Angeles,1997,11-50,1-5m,B2,NET45,2023-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 2,US,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-005852,Synthetic account
REF-001324,Dalestra Controls München GmbH,DE-SYN-001324,Dalestra Controls München GmbH,Dalestra Controls,Dalestra Group,GmbH,Controls,SMB,Active,DE,Bayern,München,80331,Industriestraße,130,B13,DE-326,https://c001324.example,crm@c001324.example,TEST-001324,TEST-TAX-001324,Registered,EUR,de,Europe/Berlin,1993,251-1000,25-100m,B2,NET30,2017-04-15,2025-04-20,2026-04-03,Atlas CRM,Current,Team 1,DE,BR,Low,Review,Annual,2027-04,Standard,EMEA,Core,Email,REF-2026,LEG-001324,Synthetic account
REF-003049,Société Élan Yarrow Instruments Singapore Pte Ltd,SG-SYN-003049,Société Élan Yarrow Instruments Singapore Pte Ltd,Yarrow Instruments,Yarrow Group,Pte Ltd,Instruments,SMB,Active,SG,Central,Singapore,018989,Example Works Lane,64,B13,SG-057,https://c003049.example,crm@c003049.example,TEST-003049,TEST-TAX-003049,Exempt,SGD,en,Asia/Singapore,2002,251-1000,25-100m,A1,NET30,2020-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 7,SG,JP,Low,Cleared,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-003049,Synthetic account
REF-004567,Solmere Advisory West Branch München,DE-SYN-004567,Solmere Advisory West Branch München,Solmere Advisory,Solmere Group,GmbH,Advisory,SMB,Active,DE,Bayern,München,80331,Industriestraße,189,B13,DE-578,https://c004567.example,crm@c004567.example,TEST-004567,TEST-TAX-004567,Exempt,EUR,de,Europe/Berlin,2012,11-50,1-5m,B1,NET30,2012-07-15,2025-07-20,2026-07-03,Atlas CRM,Current,Team 4,DE,SE,Low,Cleared,Annual,2027-07,Standard,EMEA,Core,Portal,REF-2026,LEG-004567,Regional service account
REF-000818,Flinora Mobility Zürich AG,CH-SYN-000818,Flinora Mobility Zürich AG,Flinora Mobility,Flinora Group,AG,Mobility,Enterprise,Active,CH,Zürich,Zürich,8001,Lindenweg,22,B13,CH-817,https://c000818.example,crm@c000818.example,TEST-000818,TEST-TAX-000818,Registered,CHF,de,Europe/Zurich,2007,51-250,5-25m,A2,NET45,2015-02-15,2025-02-20,2026-02-03,Atlas CRM,Current,Team 8,CH,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-000818,Synthetic account
REF-005103,Ashmere Controls Zürich AG,CH-SYN-005103,Ashmere Controls Zürich AG,Ashmere Controls,Ashmere Group,AG,Controls,Midmarket,Active,CH,Zürich,Zürich,8001,Lindenweg,128,B20,CH-117,https://c005103.example,crm@c005103.example,TEST-005103,TEST-TAX-005103,Registered,CHF,de,Europe/Zurich,1976,51-250,5-25m,B1,NET60,2016-03-15,2025-03-20,2026-07-03,Atlas CRM,Current,Team 9,CH,GB,High,Cleared,Project,2027-03,Dedicated,AMER,Strategic,Portal,REF-2026,LEG-005103,Synthetic account
REF-000749,Elmridge Materials Lyon SAS,FR-SYN-000749,Elmridge Materials Lyon SAS,Elmridge Materials,Elmridge Group,SAS,Materials,Enterprise,Dormant,FR,Rhône,Lyon,69002,Rue des Ateliers,152,B13,FR-748,https://c000749.example,crm@c000749.example,TEST-000749,TEST-TAX-000749,Registered,EUR,fr,Europe/Paris,1990,251-1000,25-100m,A1,NET45,2016-05-15,2025-05-20,2026-05-03,Atlas CRM,On hold,Team 2,FR,AE,Medium,Cleared,Rolling,2027-05,Priority,APAC,Growth,Portal,REF-2026,LEG-000749,Synthetic account
REF-003241,Société Élan Aster Advisory Dubai FZCO,AE-SYN-003241,Société Élan Aster Advisory Dubai FZCO,Aster Advisory,Aster Group,FZCO,Advisory,SMB,Active,AE,Dubai,Dubai,00000,Example Trade Park,57,B21,AE-249,https://c003241.example,crm@c003241.example,TEST-003241,TEST-TAX-003241,Exempt,AED,ar,Asia/Dubai,1986,1-10,<1m,A1,NET30,2016-01-15,2025-01-20,2026-01-03,Atlas CRM,Current,Team 1,AE,JP,Low,Review,Annual,2027-01,Standard,EMEA,Core,Portal,REF-2026,LEG-003241,Synthetic account
REF-003692,Northfen Systems Dubai FZCO,AE-SYN-003692,Northfen Systems Dubai FZCO,Northfen Systems,Northfen Group,FZCO,Systems,Enterprise,Active,AE,Dubai,Dubai,00000,Example Trade Park,110,B12,AE-700,https://c003692.example,crm@c003692.example,TEST-003692,TEST-TAX-003692,Registered,AED,ar,Asia/Dubai,2021,11-50,1-5m,B2,NET45,2019-08-15,2025-08-20,2026-04-03,Atlas CRM,Current,Team 2,AE,MX,Medium,Cleared,Rolling,2027-08,Priority,APAC,Growth,Email,REF-2026,LEG-003692,Synthetic account
REF-001934,Ternwell Mobility São Paulo Ltda,BR-SYN-001934,Ternwell Mobility São Paulo Ltda,Ternwell Mobility,Ternwell Group,Ltda,Mobility,Enterprise,Active,BR,São Paulo,São Paulo,01000-000,Rua das Oficinas,143,B2,BR-936,https://c001934.example,crm@c001934.example,TEST-001934,TEST-TAX-001934,Registered,BRL,pt,America/Sao_Paulo,1979,251-1000,25-100m,A2,NET45,2011-02-15,2025-02-20,2026-06-03,Atlas CRM,Current,Team 8,BR,US,Medium,Cleared,Rolling,2027-02,Priority,APAC,Growth,Email,REF-2026,LEG-001934,Synthetic account
